generated_on,display_name,load_month,dlvd_price
2021-09-22 15:16:00.000,RBOB,Jan.22,-14.15
2021-09-22 15:16:00.000,RBOB,Feb.22,-27.0
2021-09-22 15:16:00.000,RBOB,Sep.21,-7.5
2021-09-22 15:31:00.000,RBOB,Oct.21,-8.2
2021-09-22 15:31:00.000,RBOB,Nov.21,-9.45
2021-09-22 15:31:00.000,RBOB,Dec.21,-11.35
2021-09-22 15:31:00.000,RBOB,Jan.22,-13.95
2021-09-22 15:31:00.000,RBOB,Feb.22,-26.85
2021-09-22 15:31:00.000,RBOB,Sep.21,-7.4
2021-09-22 15:46:00.000,RBOB,Oct.21,-8.15
2021-09-22 15:46:00.000,RBOB,Nov.21,-9.5
2021-09-22 15:46:00.000,RBOB,Dec.21,-11.4
2021-09-22 15:46:00.000,RBOB,Jan.22,-14.05
2021-09-22 15:46:00.000,RBOB,Feb.22,-26.95
2021-09-22 15:46:00.000,RBOB,Sep.21,-7.25
2021-09-22 16:01:00.000,RBOB,Oct.21,-8.35
2021-09-22 16:01:00.000,RBOB,Nov.21,-9.6
2021-09-22 16:01:00.000,RBOB,Dec.21,-11.6
2021-09-22 16:01:00.000,RBOB,Jan.22,-14.15
2021-09-22 16:01:00.000,RBOB,Feb.22,-26.95
2021-09-22 16:01:00.000,RBOB,Sep.21,-7.45
2021-09-22 16:16:00.000,RBOB,Oct.21,-8.6
2021-09-22 16:16:00.000,RBOB,Nov.21,-9.9
2021-09-22 16:16:00.000,RBOB,Dec.21,-11.8
2021-09-22 16:16:00.000,RBOB,Jan.22,-14.4
2021-09-22 16:16:00.000,RBOB,Feb.22,-27.2
2021-09-22 16:16:00.000,RBOB,Sep.21,-7.75
2021-09-22 16:31:00.000,RBOB,Oct.21,-8.9
2021-09-22 16:31:00.000,RBOB,Nov.21,-10.05
2021-09-22 16:31:00.000,RBOB,Dec.21,-11.9
2021-09-22 16:31:00.000,RBOB,Jan.22,-14.6
2021-09-22 16:31:00.000,RBOB,Feb.22,-27.35
2021-09-22 16:31:00.000,RBOB,Sep.21,-8.0
2021-09-22 16:46:00.000,RBOB,Oct.21,-8.85
2021-09-22 16:46:00.000,RBOB,Nov.21,-10.05
2021-09-22 16:46:00.000,RBOB,Dec.21,-12.0
2021-09-22 16:46:00.000,RBOB,Jan.22,-14.6
2021-09-22 16:46:00.000,RBOB,Feb.22,-27.45
2021-09-22 16:46:00.000,RBOB,Sep.21,-8.0
2021-09-22 17:01:00.000,RBOB,Oct.21,-8.7
2021-09-22 17:01:00.000,RBOB,Nov.21,-9.95
2021-09-22 17:01:00.000,RBOB,Dec.21,-11.95
2021-09-22 17:01:00.000,RBOB,Jan.22,-14.6
2021-09-22 17:01:00.000,RBOB,Feb.22,-27.4
2021-09-22 17:01:00.000,RBOB,Sep.21,-7.85
2021-09-22 17:16:00.000,RBOB,Oct.21,-8.55
2021-09-22 17:16:00.000,RBOB,Nov.21,-9.9
2021-09-22 17:16:00.000,RBOB,Dec.21,-11.85
2021-09-22 17:16:00.000,RBOB,Jan.22,-14.45
2021-09-22 17:16:00.000,RBOB,Feb.22,-27.25
2021-09-22 17:16:00.000,RBOB,Sep.21,-7.7
2021-09-22 17:31:00.000,RBOB,Oct.21,-8.6
2021-09-22 17:31:00.000,RBOB,Nov.21,-9.75
2021-09-22 17:31:00.000,RBOB,Dec.21,-11.7
2021-09-22 17:31:00.000,RBOB,Jan.22,-14.3
2021-09-22 17:31:00.000,RBOB,Feb.22,-27.15
2021-09-22 17:31:00.000,RBOB,Sep.21,-7.75
2021-09-22 17:46:00.000,RBOB,Oct.21,-8.6
2021-09-22 17:46:00.000,RBOB,Nov.21,-9.7
2021-09-22 17:46:00.000,RBOB,Dec.21,-11.65
2021-09-22 17:46:00.000,RBOB,Jan.22,-14.35
2021-09-22 17:46:00.000,RBOB,Feb.22,-27.1
2021-09-22 17:46:00.000,RBOB,Sep.21,-7.7
2021-09-22 18:01:00.000,RBOB,Oct.21,-8.6
2021-09-22 18:01:00.000,RBOB,Nov.21,-9.75
2021-09-22 18:01:00.000,RBOB,Dec.21,-11.7
2021-09-22 18:01:00.000,RBOB,Jan.22,-14.35
2021-09-22 18:01:00.000,RBOB,Feb.22,-27.15
2021-09-22 18:01:00.000,RBOB,Sep.21,-7.75
2021-09-22 18:16:00.000,RBOB,Oct.21,-8.9
2021-09-22 18:16:00.000,RBOB,Nov.21,-10.0
2021-09-22 18:16:00.000,RBOB,Dec.21,-11.95
2021-09-22 18:16:00.000,RBOB,Jan.22,-14.55
2021-09-22 18:16:00.000,RBOB,Feb.22,-27.3
2021-09-22 18:16:00.000,RBOB,Sep.21,-8.05
2021-09-22 18:31:00.000,RBOB,Oct.21,-8.9
2021-09-22 18:31:00.000,RBOB,Nov.21,-10.0
2021-09-22 18:31:00.000,RBOB,Dec.21,-12.0
2021-09-22 18:31:00.000,RBOB,Jan.22,-14.65
2021-09-22 18:31:00.000,RBOB,Feb.22,-27.45
2021-09-22 18:31:00.000,RBOB,Sep.21,-8.05
2021-09-22 18:46:00.000,RBOB,Oct.21,-8.9
2021-09-22 18:46:00.000,RBOB,Nov.21,-10.05
2021-09-22 18:46:00.000,RBOB,Dec.21,-12.0
2021-09-22 18:46:00.000,RBOB,Jan.22,-14.65
2021-09-22 18:46:00.000,RBOB,Feb.22,-27.5
2021-09-22 18:46:00.000,RBOB,Sep.21,-8.05
2021-09-22 19:01:00.000,RBOB,Oct.21,-8.9
2021-09-22 19:01:00.000,RBOB,Nov.21,-10.0
2021-09-22 19:01:00.000,RBOB,Dec.21,-12.05
2021-09-22 19:01:00.000,RBOB,Jan.22,-14.65
2021-09-22 19:01:00.000,RBOB,Feb.22,-27.5
2021-09-22 19:01:00.000,RBOB,Sep.21,-8.05
2021-09-22 19:16:00.000,RBOB,Oct.21,-8.9
2021-09-22 19:16:00.000,RBOB,Nov.21,-10.0
2021-09-22 19:16:00.000,RBOB,Dec.21,-12.05
2021-09-22 19:16:00.000,RBOB,Jan.22,-14.6
2021-09-22 19:16:00.000,RBOB,Feb.22,-27.5
2021-09-22 19:16:00.000,RBOB,Sep.21,-8.05
2021-09-22 19:31:00.000,RBOB,Oct.21,-8.9
2021-09-22 19:31:00.000,RBOB,Nov.21,-10.0
2021-09-22 19:31:00.000,RBOB,Dec.21,-12.0
2021-09-22 19:31:00.000,RBOB,Jan.22,-14.65
2021-09-22 19:31:00.000,RBOB,Feb.22,-27.45
2021-09-22 19:31:00.000,RBOB,Sep.21,-8.05
2021-09-22 19:46:00.000,RBOB,Oct.21,-8.85
2021-09-22 19:46:00.000,RBOB,Nov.21,-10.05
2021-09-22 19:46:00.000,RBOB,Dec.21,-12.05
2021-09-22 19:46:00.000,RBOB,Jan.22,-14.7
2021-09-22 19:46:00.000,RBOB,Feb.22,-27.5
2021-09-22 19:46:00.000,RBOB,Sep.21,-8.05
2021-09-22 20:01:00.000,RBOB,Oct.21,-8.8
2021-09-22 20:01:00.000,RBOB,Nov.21,-10.0
2021-09-22 20:01:00.000,RBOB,Dec.21,-12.1
2021-09-22 20:01:00.000,RBOB,Jan.22,-14.7
2021-09-22 20:01:00.000,RBOB,Feb.22,-27.45
2021-09-22 20:01:00.000,RBOB,Sep.21,-7.95
2021-09-22 20:16:00.000,RBOB,Oct.21,-8.85
2021-09-22 20:16:00.000,RBOB,Nov.21,-10.0
2021-09-22 20:16:00.000,RBOB,Dec.21,-12.05
2021-09-22 20:16:00.000,RBOB,Jan.22,-14.65
2021-09-22 20:16:00.000,RBOB,Feb.22,-27.5
2021-09-22 20:16:00.000,RBOB,Sep.21,-8.0
2021-09-22 20:31:00.000,RBOB,Oct.21,-8.85
2021-09-22 20:31:00.000,RBOB,Nov.21,-9.95
2021-09-22 20:31:00.000,RBOB,Dec.21,-12.0
2021-09-22 20:31:00.000,RBOB,Jan.22,-14.65
2021-09-22 20:31:00.000,RBOB,Feb.22,-27.45
2021-09-22 20:31:00.000,RBOB,Sep.21,-8.0
2021-09-22 20:46:00.000,RBOB,Oct.21,-8.85
2021-09-22 20:46:00.000,RBOB,Nov.21,-9.95
2021-09-22 20:46:00.000,RBOB,Dec.21,-11.95
2021-09-22 20:46:00.000,RBOB,Jan.22,-14.6
2021-09-22 20:46:00.000,RBOB,Feb.22,-27.45
2021-09-22 20:46:00.000,RBOB,Sep.21,-8.0
2021-09-22 21:01:00.000,RBOB,Oct.21,-9.0
2021-09-22 21:01:00.000,RBOB,Nov.21,-9.6
2021-09-22 21:01:00.000,RBOB,Dec.21,-11.55
2021-09-22 21:01:00.000,RBOB,Jan.22,-14.15
2021-09-22 21:01:00.000,RBOB,Feb.22,-27.05
2021-09-22 21:01:00.000,RBOB,Sep.21,-8.8
2021-09-22 21:16:00.000,RBOB,Oct.21,-9.0
2021-09-22 21:16:00.000,RBOB,Nov.21,-9.6
2021-09-22 21:16:00.000,RBOB,Dec.21,-11.6
2021-09-22 21:16:00.000,RBOB,Jan.22,-14.15
2021-09-22 21:16:00.000,RBOB,Feb.22,-27.0
2021-09-22 21:16:00.000,RBOB,Sep.21,-8.8
2021-09-22 21:31:00.000,RBOB,Oct.21,-9.0
2021-09-22 21:31:00.000,RBOB,Nov.21,-9.65
2021-09-22 21:31:00.000,RBOB,Dec.21,-11.6
2021-09-22 21:31:00.000,RBOB,Jan.22,-14.15
2021-09-22 21:31:00.000,RBOB,Feb.22,-27.05
2021-09-22 21:31:00.000,RBOB,Sep.21,-8.8
2021-09-22 21:46:00.000,RBOB,Oct.21,-9.05
2021-09-22 21:46:00.000,RBOB,Nov.21,-9.65
2021-09-22 21:46:00.000,RBOB,Dec.21,-11.65
2021-09-22 21:46:00.000,RBOB,Jan.22,-14.25
2021-09-22 21:46:00.000,RBOB,Feb.22,-27.1
2021-09-22 21:46:00.000,RBOB,Sep.21,-8.85
2021-09-22 22:01:00.000,RBOB,Oct.21,-8.9
2021-09-22 22:01:00.000,RBOB,Nov.21,-10.0
2021-09-22 22:01:00.000,RBOB,Dec.21,-11.95
2021-09-22 22:01:00.000,RBOB,Jan.22,-14.55
2021-09-22 22:01:00.000,RBOB,Feb.22,-27.35
2021-09-22 22:01:00.000,RBOB,Sep.21,-8.0
2021-09-22 22:16:00.000,RBOB,Oct.21,-8.9
2021-09-22 22:16:00.000,RBOB,Nov.21,-10.0
2021-09-22 22:16:00.000,RBOB,Dec.21,-11.95
2021-09-22 22:16:00.000,RBOB,Jan.22,-14.55
2021-09-22 22:16:00.000,RBOB,Feb.22,-27.35
2021-09-22 22:16:00.000,RBOB,Sep.21,-8.0
2021-09-22 22:31:00.000,RBOB,Oct.21,-8.85
2021-09-22 22:31:00.000,RBOB,Nov.21,-10.0
2021-09-22 22:31:00.000,RBOB,Dec.21,-11.95
2021-09-22 22:31:00.000,RBOB,Jan.22,-14.55
2021-09-22 22:31:00.000,RBOB,Feb.22,-27.35
2021-09-22 22:31:00.000,RBOB,Sep.21,-8.0
2021-09-22 22:46:00.000,RBOB,Oct.21,-8.85
2021-09-22 22:46:00.000,RBOB,Nov.21,-10.0
2021-09-22 22:46:00.000,RBOB,Dec.21,-12.0
2021-09-22 22:46:00.000,RBOB,Jan.22,-14.55
2021-09-22 22:46:00.000,RBOB,Feb.22,-27.4
2021-09-22 22:46:00.000,RBOB,Sep.21,-8.0
2021-09-22 23:01:00.000,RBOB,Oct.21,-8.85
2021-09-22 23:01:00.000,RBOB,Nov.21,-10.0
2021-09-22 23:01:00.000,RBOB,Dec.21,-11.95
2021-09-22 23:01:00.000,RBOB,Jan.22,-14.6
2021-09-22 23:01:00.000,RBOB,Feb.22,-27.35
2021-09-22 23:01:00.000,RBOB,Sep.21,-8.0
2021-09-22 23:16:00.000,RBOB,Oct.21,-8.9
2021-09-22 23:16:00.000,RBOB,Nov.21,-10.0
2021-09-22 23:16:00.000,RBOB,Dec.21,-11.95
2021-09-22 23:16:00.000,RBOB,Jan.22,-14.55
2021-09-22 23:16:00.000,RBOB,Feb.22,-27.45
2021-09-22 23:16:00.000,RBOB,Sep.21,-8.05
2021-09-22 23:31:00.000,RBOB,Oct.21,-8.85
2021-09-22 23:31:00.000,RBOB,Nov.21,-9.95
2021-09-22 23:31:00.000,RBOB,Dec.21,-11.95
2021-09-22 23:31:00.000,RBOB,Jan.22,-14.6
2021-09-22 23:31:00.000,RBOB,Feb.22,-27.35
2021-09-22 23:31:00.000,RBOB,Sep.21,-8.0
2021-09-22 23:46:00.000,RBOB,Oct.21,-8.85
2021-09-22 23:46:00.000,RBOB,Nov.21,-9.95
2021-09-22 23:46:00.000,RBOB,Dec.21,-11.9
2021-09-22 23:46:00.000,RBOB,Jan.22,-14.55
2021-09-22 23:46:00.000,RBOB,Feb.22,-27.3
2021-09-22 23:46:00.000,RBOB,Sep.21,-8.0
2021-09-23 00:01:00.000,RBOB,Oct.21,-8.8
2021-09-23 00:01:00.000,RBOB,Nov.21,-9.9
2021-09-23 00:01:00.000,RBOB,Dec.21,-11.95
2021-09-23 00:01:00.000,RBOB,Jan.22,-14.5
2021-09-23 00:01:00.000,RBOB,Feb.22,-27.35
2021-09-23 00:01:00.000,RBOB,Sep.21,-7.95
2021-09-23 00:16:00.000,RBOB,Oct.21,-8.9
2021-09-23 00:16:00.000,RBOB,Nov.21,-10.0
2021-09-23 00:16:00.000,RBOB,Dec.21,-11.95
2021-09-23 00:16:00.000,RBOB,Jan.22,-14.6
2021-09-23 00:16:00.000,RBOB,Feb.22,-27.35
2021-09-23 00:16:00.000,RBOB,Sep.21,-8.05
2021-09-23 00:31:00.000,RBOB,Oct.21,-8.9
2021-09-23 00:31:00.000,RBOB,Nov.21,-10.0
2021-09-23 00:31:00.000,RBOB,Dec.21,-11.95
2021-09-23 00:31:00.000,RBOB,Jan.22,-14.6
2021-09-23 00:31:00.000,RBOB,Feb.22,-27.4
2021-09-23 00:31:00.000,RBOB,Sep.21,-8.05
2021-09-23 00:46:00.000,RBOB,Oct.21,-8.9
2021-09-23 00:46:00.000,RBOB,Nov.21,-10.0
2021-09-23 00:46:00.000,RBOB,Dec.21,-12.0
2021-09-23 00:46:00.000,RBOB,Jan.22,-14.55
2021-09-23 00:46:00.000,RBOB,Feb.22,-27.4
2021-09-23 00:46:00.000,RBOB,Sep.21,-8.1
2021-09-23 01:01:00.000,RBOB,Oct.21,-8.9
2021-09-23 01:01:00.000,RBOB,Nov.21,-10.0
2021-09-23 01:01:00.000,RBOB,Dec.21,-11.95
2021-09-23 01:01:00.000,RBOB,Jan.22,-14.5
2021-09-23 01:01:00.000,RBOB,Feb.22,-27.4
2021-09-23 01:01:00.000,RBOB,Sep.21,-8.05
2021-09-23 01:16:00.000,RBOB,Oct.21,-8.85
2021-09-23 01:16:00.000,RBOB,Nov.21,-10.0
2021-09-23 01:16:00.000,RBOB,Dec.21,-11.95
2021-09-23 01:16:00.000,RBOB,Jan.22,-14.6
2021-09-23 01:16:00.000,RBOB,Feb.22,-27.35
2021-09-23 01:16:00.000,RBOB,Sep.21,-8.05
2021-09-23 01:31:00.000,RBOB,Oct.21,-8.85
2021-09-23 01:31:00.000,RBOB,Nov.21,-9.95
2021-09-23 01:31:00.000,RBOB,Dec.21,-11.9
2021-09-23 01:31:00.000,RBOB,Jan.22,-14.55
2021-09-23 01:31:00.000,RBOB,Feb.22,-27.35
2021-09-23 01:31:00.000,RBOB,Sep.21,-8.05
2021-09-23 01:46:00.000,RBOB,Oct.21,-8.85
2021-09-23 01:46:00.000,RBOB,Nov.21,-9.95
2021-09-23 01:46:00.000,RBOB,Dec.21,-11.9
2021-09-23 01:46:00.000,RBOB,Jan.22,-14.55
2021-09-23 01:46:00.000,RBOB,Feb.22,-27.35
2021-09-23 01:46:00.000,RBOB,Sep.21,-8.05
2021-09-23 02:01:00.000,RBOB,Oct.21,-8.85
2021-09-23 02:01:00.000,RBOB,Nov.21,-10.0
2021-09-23 02:01:00.000,RBOB,Dec.21,-11.95
2021-09-23 02:01:00.000,RBOB,Jan.22,-14.6
2021-09-23 02:01:00.000,RBOB,Feb.22,-27.35
2021-09-23 02:01:00.000,RBOB,Sep.21,-8.05
2021-09-23 02:16:00.000,RBOB,Oct.21,-8.85
2021-09-23 02:16:00.000,RBOB,Nov.21,-10.0
2021-09-23 02:16:00.000,RBOB,Dec.21,-11.95
2021-09-23 02:16:00.000,RBOB,Jan.22,-14.6
2021-09-23 02:16:00.000,RBOB,Feb.22,-27.4
2021-09-23 02:16:00.000,RBOB,Sep.21,-8.05
2021-09-23 02:31:00.000,RBOB,Oct.21,-8.9
2021-09-23 02:31:00.000,RBOB,Nov.21,-10.0
2021-09-23 02:31:00.000,RBOB,Dec.21,-12.0
2021-09-23 02:31:00.000,RBOB,Jan.22,-14.6
2021-09-23 02:31:00.000,RBOB,Feb.22,-27.45
2021-09-23 02:31:00.000,RBOB,Sep.21,-8.1
2021-09-23 02:46:00.000,RBOB,Oct.21,-8.85
2021-09-23 02:46:00.000,RBOB,Nov.21,-10.0
2021-09-23 02:46:00.000,RBOB,Dec.21,-12.0
2021-09-23 02:46:00.000,RBOB,Jan.22,-14.6
2021-09-23 02:46:00.000,RBOB,Feb.22,-27.4
2021-09-23 02:46:00.000,RBOB,Sep.21,-8.05
2021-09-23 03:01:00.000,RBOB,Oct.21,-8.9
2021-09-23 03:01:00.000,RBOB,Nov.21,-10.05
2021-09-23 03:01:00.000,RBOB,Dec.21,-12.0
2021-09-23 03:01:00.000,RBOB,Jan.22,-14.55
2021-09-23 03:01:00.000,RBOB,Feb.22,-27.4
2021-09-23 03:01:00.000,RBOB,Sep.21,-8.05
2021-09-23 03:16:00.000,RBOB,Oct.21,-8.9
2021-09-23 03:16:00.000,RBOB,Nov.21,-10.05
2021-09-23 03:16:00.000,RBOB,Dec.21,-12.05
2021-09-23 03:16:00.000,RBOB,Jan.22,-14.6
2021-09-23 03:16:00.000,RBOB,Feb.22,-27.4
2021-09-23 03:16:00.000,RBOB,Sep.21,-8.1
2021-09-23 03:31:00.000,RBOB,Oct.21,-8.9
2021-09-23 03:31:00.000,RBOB,Nov.21,-10.0
2021-09-23 03:31:00.000,RBOB,Dec.21,-12.0
2021-09-23 03:31:00.000,RBOB,Jan.22,-14.6
2021-09-23 03:31:00.000,RBOB,Feb.22,-27.4
2021-09-23 03:31:00.000,RBOB,Sep.21,-8.1
2021-09-23 03:46:00.000,RBOB,Oct.21,-8.85
2021-09-23 03:46:00.000,RBOB,Nov.21,-10.05
2021-09-23 03:46:00.000,RBOB,Dec.21,-11.95
2021-09-23 03:46:00.000,RBOB,Jan.22,-14.6
2021-09-23 03:46:00.000,RBOB,Feb.22,-27.35
2021-09-23 03:46:00.000,RBOB,Sep.21,-8.05
2021-09-23 04:01:00.000,RBOB,Oct.21,-8.85
2021-09-23 04:01:00.000,RBOB,Nov.21,-10.0
2021-09-23 04:01:00.000,RBOB,Dec.21,-11.95
2021-09-23 04:01:00.000,RBOB,Jan.22,-14.55
2021-09-23 04:16:00.000,RBOB,Nov.21,-10.0
2021-09-23 04:16:00.000,RBOB,Dec.21,-12.0
2021-09-23 04:16:00.000,RBOB,Jan.22,-14.5
2021-09-23 04:16:00.000,RBOB,Feb.22,-27.35
2021-09-23 04:16:00.000,RBOB,Sep.21,-8.05
2021-09-23 04:31:00.000,RBOB,Oct.21,-8.85
2021-09-23 04:31:00.000,RBOB,Nov.21,-10.0
2021-09-23 04:31:00.000,RBOB,Dec.21,-11.95
2021-09-23 04:31:00.000,RBOB,Jan.22,-14.6
2021-09-23 04:31:00.000,RBOB,Feb.22,-27.4
2021-09-23 04:31:00.000,RBOB,Sep.21,-8.05
2021-09-23 04:46:00.000,RBOB,Oct.21,-8.8
2021-09-23 04:46:00.000,RBOB,Nov.21,-9.95
2021-09-23 04:46:00.000,RBOB,Dec.21,-11.9
2021-09-23 04:46:00.000,RBOB,Jan.22,-14.55
2021-09-23 04:46:00.000,RBOB,Feb.22,-27.35
2021-09-23 04:46:00.000,RBOB,Sep.21,-8.05
2021-09-23 05:01:00.000,RBOB,Oct.21,-8.8
2021-09-23 05:01:00.000,RBOB,Nov.21,-9.95
2021-09-23 05:01:00.000,RBOB,Dec.21,-11.9
2021-09-23 05:01:00.000,RBOB,Jan.22,-14.55
2021-09-23 05:01:00.000,RBOB,Feb.22,-27.35
2021-09-23 05:01:00.000,RBOB,Sep.21,-8.0
2021-09-23 05:16:00.000,RBOB,Oct.21,-8.8
2021-09-23 05:16:00.000,RBOB,Nov.21,-9.95
2021-09-23 05:16:00.000,RBOB,Dec.21,-11.95
2021-09-23 05:16:00.000,RBOB,Jan.22,-14.55
2021-09-23 05:16:00.000,RBOB,Feb.22,-27.3
2021-09-23 05:16:00.000,RBOB,Sep.21,-8.0
2021-09-23 05:31:00.000,RBOB,Oct.21,-8.8
2021-09-23 05:31:00.000,RBOB,Nov.21,-9.95
2021-09-23 05:31:00.000,RBOB,Dec.21,-11.95
2021-09-23 05:31:00.000,RBOB,Jan.22,-14.55
2021-09-23 05:31:00.000,RBOB,Feb.22,-27.35
2021-09-23 05:31:00.000,RBOB,Sep.21,-8.0
2021-09-23 05:46:00.000,RBOB,Oct.21,-8.8
2021-09-23 05:46:00.000,RBOB,Nov.21,-10.0
2021-09-23 05:46:00.000,RBOB,Dec.21,-11.95
2021-09-23 05:46:00.000,RBOB,Jan.22,-14.55
2021-09-23 05:46:00.000,RBOB,Feb.22,-27.4
2021-09-23 05:46:00.000,RBOB,Sep.21,-8.05
2021-09-23 06:01:00.000,RBOB,Oct.21,-8.8
2021-09-23 06:01:00.000,RBOB,Nov.21,-9.95
2021-09-23 06:01:00.000,RBOB,Dec.21,-12.0
2021-09-23 06:01:00.000,RBOB,Jan.22,-14.6
2021-09-23 06:01:00.000,RBOB,Feb.22,-27.35
2021-09-23 06:01:00.000,RBOB,Sep.21,-8.0
2021-09-23 06:16:00.000,RBOB,Oct.21,-8.8
2021-09-23 06:16:00.000,RBOB,Nov.21,-9.95
2021-09-23 06:16:00.000,RBOB,Dec.21,-11.95
2021-09-23 06:16:00.000,RBOB,Jan.22,-14.6
2021-09-23 06:16:00.000,RBOB,Feb.22,-27.35
2021-09-23 06:16:00.000,RBOB,Sep.21,-8.0
2021-09-23 06:31:00.000,RBOB,Oct.21,-8.8
2021-09-23 06:31:00.000,RBOB,Nov.21,-10.0
2021-09-23 06:31:00.000,RBOB,Dec.21,-12.0
2021-09-23 06:31:00.000,RBOB,Jan.22,-14.6
2021-09-23 06:31:00.000,RBOB,Feb.22,-27.3
2021-09-23 06:31:00.000,RBOB,Sep.21,-8.05
2021-09-23 06:46:00.000,RBOB,Oct.21,-8.9
2021-09-23 06:46:00.000,RBOB,Nov.21,-10.0
2021-09-23 06:46:00.000,RBOB,Dec.21,-11.95
2021-09-23 06:46:00.000,RBOB,Jan.22,-14.6
2021-09-23 06:46:00.000,RBOB,Feb.22,-27.35
2021-09-23 06:46:00.000,RBOB,Sep.21,-8.1
2021-09-23 07:01:00.000,RBOB,Oct.21,-8.85
2021-09-23 07:01:00.000,RBOB,Nov.21,-10.0
2021-09-23 07:01:00.000,RBOB,Dec.21,-12.0
2021-09-23 07:01:00.000,RBOB,Jan.22,-14.6
2021-09-23 07:01:00.000,RBOB,Feb.22,-27.45
2021-09-23 07:01:00.000,RBOB,Sep.21,-8.05
2021-09-23 07:16:00.000,RBOB,Oct.21,-8.8
2021-09-23 07:16:00.000,RBOB,Nov.21,-9.95
2021-09-23 07:16:00.000,RBOB,Dec.21,-11.95
2021-09-23 07:16:00.000,RBOB,Jan.22,-14.55
2021-09-23 07:16:00.000,RBOB,Feb.22,-27.35
2021-09-23 07:16:00.000,RBOB,Sep.21,-8.0
2021-09-23 07:31:00.000,RBOB,Oct.21,-8.85
2021-09-23 07:31:00.000,RBOB,Nov.21,-10.0
2021-09-23 07:31:00.000,RBOB,Dec.21,-12.0
2021-09-23 07:31:00.000,RBOB,Jan.22,-14.6
2021-09-23 07:31:00.000,RBOB,Feb.22,-27.4
2021-09-23 07:31:00.000,RBOB,Sep.21,-8.05
2021-09-23 07:46:00.000,RBOB,Oct.21,-8.9
2021-09-23 07:46:00.000,RBOB,Nov.21,-10.05
2021-09-23 07:46:00.000,RBOB,Dec.21,-12.05
2021-09-23 07:46:00.000,RBOB,Jan.22,-14.7
2021-09-23 07:46:00.000,RBOB,Feb.22,-27.45
2021-09-23 07:46:00.000,RBOB,Sep.21,-8.05
2021-09-23 08:01:00.000,RBOB,Oct.21,-8.85
2021-09-23 08:01:00.000,RBOB,Nov.21,-10.0
2021-09-23 08:01:00.000,RBOB,Dec.21,-12.0
2021-09-23 08:31:00.000,RBOB,Sep.21,-8.0
2021-09-23 08:46:00.000,RBOB,Oct.21,-8.75
2021-09-23 08:46:00.000,RBOB,Nov.21,-10.05
2021-09-23 08:46:00.000,RBOB,Dec.21,-12.0
2021-09-23 08:46:00.000,RBOB,Jan.22,-14.7
2021-09-23 08:46:00.000,RBOB,Feb.22,-27.5
2021-09-23 08:46:00.000,RBOB,Sep.21,-7.95
2021-09-23 09:01:00.000,RBOB,Oct.21,-8.75
2021-09-23 09:01:00.000,RBOB,Nov.21,-10.05
2021-09-23 09:01:00.000,RBOB,Dec.21,-12.0
2021-09-23 09:01:00.000,RBOB,Jan.22,-14.7
2021-09-23 09:01:00.000,RBOB,Feb.22,-27.45
2021-09-23 09:01:00.000,RBOB,Sep.21,-7.95
2021-09-23 09:16:00.000,RBOB,Oct.21,-8.8
2021-09-23 09:16:00.000,RBOB,Jan.22,-14.7
2021-09-23 09:16:00.000,RBOB,Feb.22,-27.55
2021-09-23 09:16:00.000,RBOB,Sep.21,-7.95
2021-09-23 09:31:00.000,RBOB,Oct.21,-8.65
2021-09-23 09:31:00.000,RBOB,Nov.21,-10.05
2021-09-23 09:31:00.000,RBOB,Dec.21,-11.95
2021-09-23 09:31:00.000,RBOB,Jan.22,-14.65
2021-09-23 09:31:00.000,RBOB,Feb.22,-27.45
2021-09-23 09:31:00.000,RBOB,Sep.21,-7.85
2021-09-23 09:46:00.000,RBOB,Oct.21,-8.7
2021-09-23 09:46:00.000,RBOB,Nov.21,-10.1
2021-09-23 09:46:00.000,RBOB,Dec.21,-12.05
2021-09-23 09:46:00.000,RBOB,Jan.22,-14.7
2021-09-23 09:46:00.000,RBOB,Feb.22,-27.45
2021-09-23 09:46:00.000,RBOB,Sep.21,-7.9
2021-09-23 10:01:00.000,RBOB,Oct.21,-8.7
2021-09-23 10:01:00.000,RBOB,Nov.21,-10.1
2021-09-23 10:01:00.000,RBOB,Dec.21,-12.05
2021-09-23 10:01:00.000,RBOB,Jan.22,-14.75
2021-09-23 10:01:00.000,RBOB,Feb.22,-27.5
2021-09-23 10:01:00.000,RBOB,Sep.21,-7.9
2021-09-23 10:16:00.000,RBOB,Oct.21,-8.55
2021-09-23 10:16:00.000,RBOB,Nov.21,-9.95
2021-09-23 10:16:00.000,RBOB,Dec.21,-11.9
2021-09-23 10:16:00.000,RBOB,Jan.22,-14.5
2021-09-23 10:16:00.000,RBOB,Feb.22,-27.3
2021-09-23 10:16:00.000,RBOB,Sep.21,-7.7
2021-09-23 10:31:00.000,RBOB,Oct.21,-8.45
2021-09-23 10:31:00.000,RBOB,Nov.21,-9.85
2021-09-23 10:31:00.000,RBOB,Dec.21,-11.8
2021-09-23 10:31:00.000,RBOB,Jan.22,-14.45
2021-09-23 10:31:00.000,RBOB,Feb.22,-27.25
2021-09-23 10:31:00.000,RBOB,Sep.21,-7.65
2021-09-23 10:46:00.000,RBOB,Oct.21,-8.35
2021-09-23 10:46:00.000,RBOB,Nov.21,-9.85
2021-09-23 10:46:00.000,RBOB,Jan.22,-14.35
2021-09-23 10:46:00.000,RBOB,Feb.22,-27.15
